titulo;url;municipio;uf;categoria;latitude;longitude;localizacao_confirmada;data;qtd_municipio;qtd_categoria
O QUE FAZER EM PORTO ALEGRE - Roteiro 1 dia com todos os preços!;https://www.youtube.com/watch?v=LMGA_voG8NM;Porto Alegre;RS;Outros;-30.025853667473346;-51.24962973794231;True;2026-04-23 16:52:27.686018;69;785
Projeto Abrigos e Habitação viabiliza acomodação e alimentação para vítimas das enchentes do RS – Pacto Alegre;https://pactoalegre.poa.br/projeto-abrigos-e-habitacao/;Porto Alegre;RS;Outros;-30.02371161513734;-51.242599781633125;True;2026-04-23 16:52:30.051768;69;785
Quase 7 mil pessoas estão em situação de rua na Região Metropolitana de Poa;https://g1.globo.com/rs/rio-grande-do-sul/noticia/2025/07/09/quase-8-mil-pessoas-vivem-em-situacao-de-rua-em-18-cidades-da-regiao-metropolitana-de-porto-alegre-apontam-prefeituras.ghtml;Porto Alegre;RS;Outros;-29.943459735492993;-51.68137071833333;True;2026-04-23 16:52:41.182673;69;785
‘Não vamos desistir de ninguém’, diz Melo sobre moradores de rua;https://www.correiodopovo.com.br/notícias/cidades/não-vamos-desistir-de-ninguém-diz-melo-sobre-moradores-de-rua-1.1617796;Porto Alegre;RS;Outros;-30.053999951636932;-51.23229284178344;True;2026-04-23 16:52:45.278774;69;785
Moradores flagram macaco andando pelas ruas de Porto Alegre;https://infodiretas.com/moradores-flagram-macaco-andando-pelas-ruas-de-porto-alegre/;Porto Alegre;RS;Outros;-30.02965609826496;-51.198500436757634;True;2026-04-23 16:52:49.587585;69;785
"Moradores de Porto Alegre podem ter interrupções no fornecimento de energia nos próximos dias; veja bairros afetados";https://infodiretas.com/moradores-de-porto-alegre-podem-ter-interrupcoes-no-fornecimento-de-energia-nos-proximos-dias-veja-bairros-afetados/;Porto Alegre;RS;Outros;-30.02544564729974;-51.25516159079698;True;2026-04-23 16:52:53.035291;69;785
Em dois dias quatro moradores de rua são encontrados mortos em SP;https://infodiretas.com/em-dois-dias-quatro-moradores-de-rua-sao-encontrados-mortos-em-sp/;São Paulo;SP;Morte;-21.977146993517238;-47.89797541206781;True;2026-04-23 16:52:57.261558;159;754
Palanque BBC: Moradores de Porto Alegre criticam remoções forçadas para obras da Copa;https://www.bbc.com/portuguese/noticias/2012/10/121005_portoalegre_remocoes_bg;Porto Alegre;RS;Outros;-30.022655440408702;-51.23422898674142;True;2026-04-23 16:53:01.722730;69;785
Inundações no Rio Grande do Sul: moradores de Porto Alegre lotam abrigo enquanto chuva volta a cair no Estado;https://www.bbc.com/portuguese/articles/cy0ldnmnv4eo;Porto Alegre;RS;Morte;-29.991283385679917;-51.187806822741145;True;2026-04-23 16:53:05.038398;69;754
Porto Alegre: Enquanto moradores de rua morrem de frio, o Prefeito brinca nas redes sociais;https://luizmuller.com/2017/07/18/enquanto-moradores-de-rua-morrem-de-frio-o-prefeito-brinca-nas-redes-sociais/;Porto Alegre;RS;Morte;-30.690085188988782;-51.37946988638903;True;2026-04-23 16:53:08.426301;69;754
Moradores de Porto Alegre contabilizam prejuízos causados pela chuva;https://www.dailymotion.com/video/x3pqy09;Porto Alegre;RS;Outros;-30.029391851274433;-51.23228091545163;True;2026-04-23 16:53:10.666098;69;785
Moradores de Porto Alegre deixam casas pela 2ª vez: 'Pesadelo sem fim';https://www.bol.uol.com.br/noticias/2024/05/23/volta-de-chuva-forte-em-porto-alegre-desanima-desalojados-desesperador.htm;Porto Alegre;RS;Outros;-30.02566758602412;-51.2115775619002;True;2026-04-23 16:53:13.268008;69;785
Lixo e revolta: moradores de Porto Alegre reclamam de negligência;https://www.metropoles.com/brasil/lixo-revolta-porto-alegre-negligencia;Porto Alegre;RS;Outros;-30.02610583762015;-51.219413781743384;True;2026-04-23 16:53:16.711099;69;785
Mulher é morta a facadas por morador de rua no centro de Passo Fundo;https://www.studio.tv.br/2025/11/mulher-e-morta-a-facadas-por-morador-de-rua-no-centro-de-passo-fundo/;Porto Alegre;RS;Morte;-30.014185789398667;-51.223919466394854;True;2026-04-23 16:53:24.601234;69;754
"Manoel Soares revela que foi morador de rua: ‘Virei segurança de travesti’; assista";https://hugogloss.uol.com.br/famosos/manoel-soares-revela-que-foi-morador-de-rua-virei-seguranca-de-travesti-assista/;Salvador;BA;Outros;-12.978951519758098;-38.46564214503482;True;2026-04-23 16:53:27.860765;61;785
Morador em situação de rua que morreu de frio em Porto Alegre era jornalista — OBSERVADOR REGIONAL;https://www.observadorregional.com.br/morador-em-situacao-de-rua-que-morreu-de-frio-em-porto-alegre-era-jornalista/;Porto Alegre;RS;Morte;-30.0472434690117;-51.219822132047106;True;2026-04-23 16:53:31.231904;69;754
Morador de rua é espancado até a morte em Porto Alegre;https://sbtnews.sbt.com.br/noticia/category/47238-morador-de-rua-e-espancado-ate-a-morte-em-porto-alegre;Porto Alegre;RS;Morte;-30.02855415418797;-51.246973266484034;True;2026-04-23 16:53:34.426714;69;754
Enquanto morador de rua de Porto Alegre morre de frio, prefeito faz piada com ‘zumbi’;https://revistaforum.com.br/brasil/2017/7/18/enquanto-morador-de-rua-de-porto-alegre-morre-de-frio-prefeito-faz-piada-com-zumbi-21921.html;Porto Alegre;RS;Morte;-30.02129070718334;-51.21627572363591;True;2026-04-23 16:53:37.141955;69;754
Tarzan de Porto Alegre: morador de rua constrói barraco no topo de árvore no Parcão;https://gauchazh.clicrbs.com.br/porto-alegre/noticia/2018/08/tarzan-de-porto-alegre-morador-de-rua-constroi-barraco-no-topo-de-arvore-no-parcao-cjkverx0i01ni01n00qv909u8.html;Porto Alegre;RS;Outros;-30.023235708585208;-51.237877611145834;True;2026-04-23 16:53:40.820678;69;785
Morador de rua mantém mais de 16 cães vivendo em sua barraca: 'O amor deles é puro e incondicional';https://www.amomeupet.org/noticias/2773/morador-de-rua-resgata-3-filhotes-abandonados-em-conteiner-e-agora-tem-17-vivendo-em-seu-barraco;Porto Alegre;RS;Outros;-30.018514662279593;-51.242322175174984;True;2026-04-23 16:53:43.401637;69;785
Vídeo mostra seguranças agredindo morador de rua em Porto Alegre;https://www.em.com.br/app/noticia/nacional/2017/01/05/interna_nacional,837296/video-mostra-segurancas-agredindo-morador-de-rua-em-porto-alegre.shtml;Porto Alegre;RS;Violência;-30.01229873669598;-51.22008693597893;True;2026-04-23 16:53:46.426404;69;81
"Morador de Brusque realiza travessia de barco por trecho da costa brasileira; saiba detalhes da aventura";https://omunicipio.com.br/noticia/morador-de-brusque-realiza-travessia-de-barco-por-trecho-da-costa-brasileira-saiba-detalhes-da-aventura/;Porto Alegre;RS;Outros;-30.02872658355778;-51.249470596633444;True;2026-04-23 16:53:48.758493;69;785
Já deu oi a um morador de rua hoje?;https://www.facebook.com/oiaummoradoresderua/;Porto Alegre;RS;Outros;-30.023645033401642;-51.23217329843789;True;2026-04-23 16:53:51.806872;69;785
Militar do Exército é condenado a 12 anos por homicídio de morador de rua em Porto Alegre;https://poa24horas.com.br/policia/2025/11/militar-do-exercito-e-condenado-a-12-anos-por-homicidio-de-morador-de-rua-em-porto-alegre/;Porto Alegre;RS;Outros;-30.015685752540875;-51.18274210903385;True;2026-04-23 16:53:59.267230;69;785
"Minha Casa, Minha Vida doará casas a pessoas em situação de rua; Porto Alegre é uma das cidades priorizadas";https://gauchazh.clicrbs.com.br/porto-alegre/noticia/2025/04/minha-casa-minha-vida-doara-casas-a-pessoas-em-situacao-de-rua-porto-alegre-e-uma-das-cidades-priorizadas-cm9u9bbot00l7013krhu9z04i.html;Rio de Janeiro;RJ;Outros;-22.922508797873185;-43.210998146677746;True;2026-04-23 16:54:02.037803;216;785
Veado é encontrado ferido e amarrado em árvore no bairro Menino Deus, em Porto Alegre;https://www.cliccamaqua.com.br/noticias/veado-e-encontrado-ferido-em-porto-alegre/;Porto Alegre;RS;Outros;-30.057251138657218;-51.22330769350979;True;2026-04-23 16:54:06.124010;69;785
Crescimento da população em situação de rua em Palmas leva gestão a adotar novas ações públicas;https://soudepalmas.com.br/palmas/crescimento-da-populacao-em-situacao-de-rua-em-palmas-leva-gestao-a-adotar-novas-acoes-publicas;Palmas;TO;Outros;-10.188557762872726;-48.318705079098564;True;2026-04-23 16:54:17.135244;37;785
Realidade de pessoas em situação de rua em Palmas expõe falhas no sistema de acolhimento;https://jornalprimeirapaginato.com/realidade-de-pessoas-em-situacao-de-rua-em-palmas-expoe-falhas-no-sistema-de-acolhimento/;Palmas;TO;Morte;-10.198195730255032;-48.35139576557841;True;2026-04-23 16:54:19.559463;37;754
A realidade de quem vive nas ruas de Palmas;https://rbj.com.br/a-realidade-de-quem-vive-nas-ruas-de-palmas/;Palmas;TO;Outros;-10.332397411815423;-48.155975607105894;True;2026-04-23 16:54:24.400932;37;785
Crescimento da população de rua em Palmas deve ser mais que uma prioridade da próxima gestão - Jornal Opção;https://tocantins.jornalopcao.com.br/colunas-e-blogs/faltou-dizer/crescimento-da-populacao-de-rua-em-palmas-deve-ser-mais-que-uma-prioridade-da-proxima-gestao-544703/;Palmas;TO;Outros;-10.18929941440966;-48.34319924916373;True;2026-04-23 16:54:27.310114;37;785
População Em Situação De Rua Em Palmas-To: Invisibilidade e Acesso À Justiça;https://www.academia.edu/108769046/População_Em_Situação_De_Rua_Em_Palmas_To_Invisibilidade_e_Acesso_À_Justiça;Rio de Janeiro;RJ;Outros;-22.922530258271756;-43.213331955114754;True;2026-04-23 16:54:30.976228;216;785
População em situação de rua em Araguaína recebe atendimento da Defensoria Pública;https://www.defensoria.to.def.br/noticia/populacao-em-situacao-de-rua-em-araguaina-recebe-atendimento-da-defensoria-publica;Palmas;TO;Outros;-10.178119333174568;-48.34075778455564;True;2026-04-23 16:54:34.716896;37;785
ÓBITOS RELACIONADOS À USO DE SUBSTÂNCIAS NA POPULAÇÃO EM SITUAÇÃO DE RUA NO ESTADO DO PARANÁ: ESTUDO EPIDEMIOLÓGICO;https://editoraomnisscientia.com.br/post-artigo/?artigo=5532;Palmas;TO;Outros;-10.17687546754671;-48.32923216955097;True;2026-04-23 16:54:39.932472;37;785
;https://pmp.pr.gov.br/website/assets/arquivos/transparenciaPublica/social/DiagnosticoSocioterritorialPalmasPr.pdf;Palmas;TO;Outros;-10.167753421736332;-48.316176574155;True;2026-04-23 16:54:43.559314;37;785
Morador de rua é espancado até a morte com barra de ferro no centro de Palmas;https://afnoticias.com.br/central-190/morador-de-rua-e-espancado-ate-a-morte-com-barra-de-ferro-no-centro-de-palmas;Palmas;TO;Morte;-10.17521911670078;-48.31987586707678;True;2026-04-23 16:54:51.436593;37;754
Vídeo mostra momento em que morador de rua é arrastado pelos pés e agredido até a morte no centro de Palmas;https://noticiadotocantins.com.br/video-mostra-momento-em-que-morador-de-rua-e-arrastado-pelos-pes-e-agredido-ate-a-morte-no-centro-de-palmas/;Palmas;TO;Morte;-10.186789972024732;-48.32670085616292;True;2026-04-23 16:54:54.693259;37;754
Morador de rua caminhava em calçada, cai desfalecido e morre na região sul de Palmas;https://soumaisnoticias.com/morador-de-rua-caminhava-em-calcada-cai-desfalecido-e-morre-na-regiao-sul-de-palmas/;Palmas;TO;Morte;-10.175431584691758;-48.33000976220182;True;2026-04-23 16:54:57.457155;37;754
Vídeo de câmera corporal contesta versão da PM sobre morte de morador de rua em Palmas;https://portalveredao.com.br/video-contesta-pm-morte-morador-de-rua-palmas/;Belém;PA;Morte;-1.4662513920812625;-48.484718233991735;True;2026-04-23 16:55:01.872725;48;754
Homem é encontrado com sinais de espancamento morre durante socorro;https://www.campograndenews.com.br/cidades/capital/morador-em-situacao-de-rua-morre-com-sinais-de-espancamento;Palmas;TO;Morte;-10.168435582299658;-48.31687714309299;True;2026-04-23 16:55:04.945910;37;754
"Réus pelas mortes de moradores de rua são condenados; penas chegam a 69 anos";https://g1.globo.com/to/tocantins/noticia/2025/08/08/reus-pelas-mortes-de-dois-moradores-de-rua-em-palmas-sao-condenados-e-penas-somadas-chegam-a-69-anos-de-prisao.ghtml;Palmas;TO;Morte;-10.196020680092952;-48.324287266609524;True;2026-04-23 16:55:08.360617;37;754
VEJA: Homem em situação de rua é encontrado morto em calçada no setor Vale do Sol na região sul de Palmas;https://soudepalmas.com.br/geral/cotidiano-em-destaque/veja-homem-em-situacao-de-rua-e-encontrado-morto-em-calcada-no-setor-vale-do-sol-na-regiao-sul-de-palmas;Palmas;TO;Morte;-10.191815373831668;-48.314808562177134;True;2026-04-23 16:55:13.677680;37;754
Tudo sobre Morador de rua;https://gazetadocerrado.com.br/tag/morador-de-rua/;Palmas;TO;Morte;-10.20260698752323;-48.35267643341784;True;2026-04-23 16:55:17.367965;37;754
Dupla é condenada a mais de 30 anos de prisão pela morte de moradores de rua em Palmas;https://iconenews.com.br/dupla-e-condenada-a-mais-de-30-anos-de-prisao-pela-morte-de-moradores-de-rua-em-palmas-2/;Palmas;TO;Morte;-10.200949443390662;-48.3445973575279;True;2026-04-23 16:55:20.296416;37;754
Dupla que matou moradores de rua em Palmas é condenada a punições que superam 30 anos de reclusão;https://www.jusbrasil.com.br/noticias/dupla-que-matou-moradores-de-rua-em-palmas-e-condenada-a-punicoes-que-superam-30-anos-de-reclusao/4483545506;Palmas;TO;Morte;-10.164151336455001;-48.32189276901591;True;2026-04-23 16:55:22.176975;37;754
"Homem é acusado de assassinar morador de rua para ""praticar"" matar a ex-mulher";https://ultimosegundo.ig.com.br/mundo/2021-05-11/homem-e-acusado-de-assassinar-morador-de-rua-para--praticar--matar-a-ex-mulher.html;Palmas;TO;Morte;-10.173287626346124;-48.32932447055763;True;2026-04-23 16:55:36.521276;37;754
Homem nega dinheiro a morador de rua e é agredido, no ES;https://g1.globo.com/espirito-santo/noticia/2016/07/homem-nega-dinheiro-morador-de-rua-e-e-agredido-no-es.html;Palmas;TO;Violência;-9.520130184333706;-48.57988566855139;True;2026-04-23 16:55:39.290983;37;81
Polícia prende terceiro suspeito de matar morador de rua no Bairro Martins;https://v9vitoriosa.com.br/policia/policia-prende-terceiro-suspeito-de-matar-morador-de-rua-no-bairro-martins/;Uberlândia;MG;Violência;-18.926933450146255;-48.252272700747206;True;2026-04-23 16:55:43.298083;34;81
Dupla é condenada por assassinato de moradores em situação de rua em Palmas;https://toemnoticia.com.br/dupla-e-condenada-por-assassinato-de-moradores-em-situacao-de-rua-em-palmas/;Palmas;TO;Morte;-10.194490792378112;-48.32618940654247;True;2026-04-23 16:55:46.249329;37;754
Suspeitos confessam assassinatos de moradores de rua e explicam motivação dos crimes;https://g1.globo.com/to/tocantins/noticia/2023/02/23/suspeitos-confessam-assassinatos-de-moradores-de-rua-e-explicam-motivacao-dos-crimes.ghtml;Palmas;TO;Violência;-10.186418018462465;-48.31827268514971;True;2026-04-23 16:55:49.801836;37;81
Réus são condenados a 69 anos de prisão por assassinato de moradores de rua em Palmas;https://pmwnoticias.com.br/reus-sao-condenados-a-69-anos-de-prisao-por-assassinato-de-moradores-de-rua-em-palmas/;Palmas;TO;Morte;-10.177393726230623;-48.33333930308159;True;2026-04-23 16:55:52.968559;37;754
Segundo morador de rua encontrado morto na Av. JK, em Palmas, foi assassinado com golpes de cabo de vassoura;https://soudepalmas.com.br/plantao-policial/terceiro-morador-de-rua-encontrado-morto-na-av-jk-em-palmas-foi-assassinado-com-golpes-de-cabo-de-vassoura;Palmas;TO;Morte;-10.175965973722032;-48.33139716332459;True;2026-04-23 16:55:58.174744;37;754
Dupla é condenada a 69 anos de prisão por mortes de moradores de rua em Palmas;https://surgiu.com.br/2025/08/08/dupla-e-condenada-a-69-anos-de-prisao-por-mortes-de-moradores-de-rua-em-palmas/;Palmas;TO;Morte;-10.181801213393355;-48.316099459550806;True;2026-04-23 16:56:00.769158;37;754
Réus são condenados a mais de 69 anos de prisão por matar moradores de rua em Palmas;https://gazetadocerrado.com.br/policia/reus-sao-condenados-a-mais-de-69-anos-de-prisao-por-matar-moradores-de-rua-em-palmas/;Palmas;TO;Morte;-10.18685868577997;-48.324644470298516;True;2026-04-23 16:56:03.405416;37;754
Sem-teto é morto a pauladas e suspeito diz que 'se adiantou' diante de suposta ameaça;https://www.gazetadigital.com.br/editorias/policia/sem-teto-e-morto-a-pauladas-e-suspeito-diz-que-se-adiantou-diante-de-suposta-ameaca/840295;Palmas;TO;Morte;-10.18289052448104;-48.33779576292061;True;2026-04-23 16:56:08.316410;37;754
Homem é encontrado morto dentro de apartamento no centro de Palmas - Jornal Opção;https://tocantins.jornalopcao.com.br/noticias/homem-e-encontrado-morto-dentro-de-apartamento-no-centro-de-palmas-566617/;Palmas;TO;Morte;-10.20239082182637;-48.34287189261762;True;2026-04-23 16:56:11.408681;37;754
Morte misteriosa: empresário é encontrado sem vida em quarto de motel – Bacci Notícias;https://baccinoticias.com.br/morte-misteriosa-empresario-e-encontrado-sem-vida-em-quarto-de-motel/;Palmas;TO;Morte;-10.175770264773941;-48.346053785582086;True;2026-04-23 16:56:13.265589;37;754
Empresário é encontrado morto em quarto de motel em Palmas;https://gazetadocerrado.com.br/policia/empresario-e-encontrado-morto-em-quarto-de-motel-em-palmas/;Palmas;TO;Morte;-10.190355122210786;-48.33626620240266;True;2026-04-23 16:56:16.276303;37;754
Promotor quer que Centro POP mantenha alimentação a moradores de rua;https://ac24horas.com/2025/01/11/promotor-aciona-justica-para-que-centro-pop-mantenha-alimentacao-a-moradores-de-rua/;Palmas;TO;Outros;-10.201482491652706;-48.333102532981925;True;2026-04-23 16:56:23.490494;37;785
Tentando zombar de um morador de rua, um milionário lhe deu um cavalo inútil e doente — mas logo se arrependeu amargamente da sua “brincadeira”;https://armpost.net/tentando-zombar-de-um-m/;Palmas;TO;Outros;-10.303238836712895;-48.315381932826405;True;2026-04-23 16:56:29.454452;37;785
